source_id	source_locator	source_form	word_count	license_id	selection_status	candidate_level	candidate_domain	note
S6	MADOran_Sentences.tsv:Sentno=1087	تبعني نوجدوا رواحنا . شوفي حاجا أنا تساعفيني شوفي لعمرك باه تولي ضوي غاية نتي بروحك راكي طافية اسمعتي و كلاب أنا نجيبهم من برا كلب اللي ياكلك انشاء الله . ياكلك بلا ما يمضغك .	36	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1088	شا كاين شكون نتوما ? يا ضياف ربي . أرواح أرواح صيادة مليحة تع ليوم نهار شباب . يا عنقي ارفد ارفد .	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1089	تسكت و لا متسكتش باغي تخرجني من عقلي . باغي راسي تنوض فيه الشعر .	15	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1090	نخبرك و نفهمك راني دايك عند غولا و حرز تهدر غادي نبيعك . تبيعني و ما نهدرش تخونوا ولاد ناس و تبيعوهم و ما نهدروش هارجا عند بويا ولاد نهار غادي تخلصوها غالية بوك و مازال نخونوه و نبيعوه حقك تفرح غادي نعيشك عند غولة فلنعيم كنت عايش غاية عند ولاد نهار أنا نتوما جبتوني هنا راني نقولك اسكت جره .	61	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1091	أنا رانا جايبين لك سلعة مالك نتا يا شحمة لأرض رايح جاي عليا شاكاين ? راني جبتلك سلعة حياتي و أنا نجيبلك فلسلعات بصح هادي وحدها تنطق وحدها تهدر روحها سلعة مليحة سبحان الله .	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1092	وري تشوف السلعة وريلها هادا سلعة حبة كراوسون هادا من جبتوه يا عود اللي تحقريه يعميك .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1093	يا لطيف تعرفوا تصيدوا غير ليزانديان ماكان ني بربار ما كان ني تارزو ما كان ني فوندامات جبتولي هادا شا ندير بيه .	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1094	هاد نزقي بيه أنا ديه عليا ديه عليا أعطيني فيه غير 10 دوروا . ما نعطيك والو . ما بغاتش . ارواح صحا اعطينا فيه 8 دوروا .	28	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1095	ما نعطيك فيه والوا . فيه 6 دوروا والو . يا 4 دوروا غير دراهم التبن ودراهم العلف نعلف العواد ة .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1096	نقولك حاجة غادي نبيته الا ما نباعش ارواح ديه أيا تمشى هادو غير تع زقا و تواغ واه عضني شوفي .	21	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1097	هدا راه مكلوب ربي يديك لجهنم انشاء الله و كلاب ياكلوك و نريحو منك .	15	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1098	ما طلقتوا بنيادم ما والو قاع نهار و نتوما تخونوا فلبز . علاه نتا بز . رزمة تع حمام بز بلع فمك .	23	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1099	اقعد هنا شوف راني باغية نروح نرقد و الضرسة ضارتني و راني صايمة براس ما تهدر نعطيك للفم .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1100	ما اني فاهم والو شا ماراكش فاهم . دروك نقعدوا غير نصيدوا في ليزانديان . ما صورنا والو . التعب باطل . ما نصيدوا قلادياتور ولا فيكينق و لا طارطار و لا حاجة . هادي كل يوم تحشيهالنا و لا كيفاش دروك .	43	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1101	نزيدك حاجة دراهم تع هندية معطيتهومليش يا صاحبي . يا لاسمع . واه ما اعطيتنيش حقي .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1102	ما تعاودش تهدرلي هاد لهدرة خطرة لخرة اعطاوني فيزا ما نقابلكش و نقابل هاد غولة و نقابل ليزانديان . شوف تبعني انعل بو خدمة هادي .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1103	يا جابوك كيما جابوك نتا أنا ما جابونيش هوما أنا قلتهم أرواحو دوني درت معاهم روندي فو و قلتهم أرواحوا دوني , اسمعتي خاطرش علاه صحاب فيلاج تاعكم راهم محصلين بلي أحنا ديناك احنا ما ديناكش أنا لي كوبوي نقد نهربلهم ما يغيبوهاليش أنا على خاطرك ريسكست و جيت بارح بيتوني في قادوس كتلني لبرد , الجوع , العطش تستاهل .	61	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1104	اسمعت راكي هنا جابوني علاه نستاهل أنا نبيغيك و نتي ما تبغنيش . واه ما نبغيكش معليش .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1105	ربيت موسطاش يا خويا باش متنعقلش ياه ? يا ولدي ديرها مع بوجاديا كيما نتوما ماديروهاش معانا احنا .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1106	طلع يديك شوف فيا مليح صحح واه زعباطة وين راه صاحبك راه فلغابة قالي راني فلواد راه يصيد مانيش عارف شا راه يدير يخدم على روحه ياه ? أنا خاطيني مانيش خدام راني روبو ليوم . جيت نزهى شوية ليوم هنا . صباح الخير زعباطة قليع جدك تقول توحموا على قط سبع أرواح عندك .	55	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1107	ها صحا ارجا 24 خطرة و أنا نكتل فيك و ما متش . ها صحا ما تقلقش نتفاهموا . ها ارجا وينتا شفتني مقلق . راس خبيت كرابيل هاد خطرة موت ما نظلش نلاغي معاك . ماكنش غير نتا في دنيا خلادار بوه قربعله باباه .	46	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1108	اه بنعمي غفلت خمس دقايق كتلتوا واحد قلنالكم ممنوع رصاص هنا .	12	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1109	ماكانش اللي شاف لعراس تشوفوهم , وعادي تشوفوهم , شهر تع رمضان تشوفوه . قاع معلابالكمش .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1110	هدا شكون بطحه و الله ما علابالي خويا كنت داخل لاهي . أنا كل 3 جوغ نشوف واحد مبطوح هنا . ما شفتش نظل لاهي داخل .	27	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1112	ما راكش تخلص ليزامبوا . قعدوا كيما راكم نجيب طبيب شرعي .	12	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1113	و الله ما علابالي بيكم قاع . غدوة نبدل خدمة . يا مولخير سلكتي روحك ايا سلكيني معاك . رانا نلعبوا . نسلكك ?	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1114	واه ماشي نتا قافز أنا على خاطرك جيت . ماشي نتا باغي تغيبها للكوبويز . بغيت نغيباهلم بصح على خاطرك جيت .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1115	منسلكاكش سلك روحك . علاه حرام عليك يخليك قلبك فيك خير . غير بشوية تسمعنا عواواة .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1116	منا الطريق . ياضرا سيدي شا قررت ? قررنا الحرب , الشرف , الرجلة , روح منا . وين نروح منا ?	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1117	وين لاصق فيا عند شجرة لاصق فيا روح ز حق اللي سلكتك وين سلكتني . روح صحا غير نيميرو تع تليفون . لا روح . روحي الله يجيبهالك .	29	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1118	أرواح . متبركاش من زعاقة تاعك هادي . شا درت انا ? علاه ظلي تلاعيلي فلكلاب .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1119	ما لاعيت كلاب ما والو نتا ما راك تعطيهم ما ياكلوا لا يشربوا . بسبابك ضيعت الصيد . باغي نسقسيك أرواح . هادي تلات ايام وين كنت ? اه حتى لدروك وين علابلك بلي أنا ولدك . حتى لدروك تسقسي هادي تلات ايام وين كنت .	46	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1120	قول خبرني وين كنت .	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1121	داوني وحدين و كتفوني ما نعرفهم ما والو داوك . واه بيتوني في كادوس راني تلات ايام لا عشا لا فطور عندك كي دارولي نقصت .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1122	نتا ماشي بويا نتا باين بلي ماشي بويا . صحا ما تبكيش . دوك نتافهم معاهم .	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1123	نتا باين بلي جابوني عندك برك . هاهي جات شاف . اسكت دخلي بنتك وديريلها شوية حلبة	17	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1124	. حمد لله ما درناش قيرا . أيا نتوما . الحرب , ما كان ني حرب ني والو أيا جرو تلعبوا . جري تلعب نتا .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1125	راني نهدر معاكم أيا روحوا . أرواح نتا قدم هنا قول جيفانتيس شعال دارت بارح . داروا زيروا زيروا شاف .	21	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1126	هاد خبر جبتهلي روح روح . بورتون أنا نبغي جيفانتيس جاي يهدرلي زيروا زيروا . ها رجا خويا . هادي 120 دوروا في خاطر شيخ زدقدق اللي غايب في هاد ليلة . و هادي 120 دورو في خاطر جماعة كيما درتوا سوا في خاطر كوبوي كبار و صغار و في خاطر كوبوي تحات و فواقة . و في خاطر لاس فيقاس , كاركاس و تكساس .	66	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1127	و في خاطر جماعة ملمومة اللي راهي الليلة و في خاطر حباب ما تنساش تبرح على صاحبك . اوه و نسيت في خاطر دراعي لايمن اللي ما ينسى ما يغدى من بالي و في خاطر جده عرق صحيح , عرق لحمر و كونترا على شينين و ليزاباج الله يخلف و يبارك فصحة .	53	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1128	غادي نعطيك وحد قصيدة في خاطرك و في خاطر حباب اللي فاتك بليلة فاتك بحيلة و اسمع شاعر شا يقول في كلامه . حايحاية تعيا ما ما هي حيحاية غير ينوضوا صيد و ما يكتلوهش .	36	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1129	و اللي مولعين بصيد يجوه قبالة . فايقين من حموم ما يصبروش . و في خاطر زغراتات .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1131	دورتوها على فنانين . شكون اللي كتل هادا . ما شتاهش . ما شت والو نتا . راني فلكوزينة ما شفتش .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1132	الحيا ما راهيش تعجب لوكي تع الباب . راني نشوف يا قادة . نقولك وحد حاجة كي تشوف مدام مادابيك طلب عليها وحد تحت 10 ميل دوروا قاع ما تطلبش . راك تسمع فيا ولا لا .	37	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1133	زير روحك معاها . نخبرك و نفهمك . راني نقولك حيا ما رهيش تعجب روح ربطها و متنها و خليني نروح نستخبر روح .	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1134	راني جاي . راهي خاوية بلاصة اسمع تلهى بلاخر و أنا غادي نتلهى بداك مول شابو لكحل . خلادر ما الغالية .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1135	خلادر الشر شا داك نتي للخيام . قاع نهار و نتي فلخيام و نتيا فلحمام و نتيا منا . بلعي فمك . بلعي .	24	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1136	مزيا راني هنا تمشي قدامي مازال سوطة نعطيهالك فلدار تمشي .	11	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1137	وقيلا كرات لكم السكنة مدام . جبتلها غير شوية شربات مع علابالي راهي تصوم هادوا ليامات قلت زعما نجي نطل عليها مسكينة ما عندها حد علابالي تسما غير أنا اللي نجي نطل عليها كيراكم دايرين يا سيدي .	38	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1138	اسمحلي يا شيخ قبيلة تع ولاد النهار أنا ظلمتك و لافوت تاعي بصح لاسيما ماشي أنا فليتشة هي اللي غرت بيا خاطرش قلت تاعكم داروها بنا عديان و بغاو يشعلو بيناتنا النار الفتنة .	34	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1139	ما يشعلوا ني نار فتنة بيناتنا ني والو أنا نقولها لك . احنا عمومية , أحنا نسوبية ناس زينين . بويا أحنا ولاد عم حنايا .	26	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1140	بلعه نتا كي يهدروا كبار يسكتوا صغار . سي دي قوس , سي دي زونفون ايل ساف با سو كي ديز . بصح اللي دارها بينا راك تشوف فيه ليوم ناكلوله لحم . تخلصها غالية . روح تبعني و خاطيك .	41	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1141	قول كوبوي تاغ تاخر الزمان ياه تخطفوا غير النسا و غراوين صغار . ما جبرتوا ما ديروا .	18	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1142	أخوني أنا أرواح خطفني و لا خطف هادا . شوف كي راه يتمسكن .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1143	راني نقولكم اسمحولي . حزيم نطلب منك حاجة باغي نولي أندياني كيفكم . ما نسمعشي أنيا . اسمعتني نقولك حاجة كنت وحدك و لا مع جماعة . اتكلم . كانوا وحدين معايا . وحدين معاك . باغي نولي كيفم اندياني غير اسمحولي . ما توليش أندياني أحنايا كيفنا . عكاشة أيا ارواحوا دوه . ربي جابه تعقل نهار اللي ديتني . وين ديتك أنا . نتا و صاحبك كتفتوني و جبتوني هنايا عند مدام راك عاقل عليها . صايي عقلت . تعرف شا غادي نديروك طاجين , ليوم نشووك نشعلوا عليك النار .	93	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1144	شوف غادي نديروه ملفوف مرورية تجي بنينة , يا حزيم لا اسمحلي .	13	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1145	أنا غير ولية طلقوني . ما درت والو . علاه باغي تكتلوني . شا درتلكم يا بويا خي .	19	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1146	سي حزيم باغي نسقسيك عرفت جاسوس اللي كان داير الخلاط . واه عرفته بصح غادي نخليه مفاجاءة . يعني اين سيربريز . أه بويا حمار خويا كون ماتبوجيش و الله نعطيك كل يوم بيدو ما و كيلو زرع أه حمار خويا ماتبوجيش .	43	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1147	الا حمار ياكل التبن , نشريلك قوفريط أيا مشي حمار .	11	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1148	صباح الخير . ما تنخلعي ما والو غير أنا .	10	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1150	هواري : غايا , الحمد لله , ونتا	8	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1152	هواري : كاش جديد ?	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1153	عبد القادر : والو , من عندك	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1154	هواري : كيف كيف , مكانش	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1155	عبدا القادر : ( شا راك تدير	7	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1156	هواري : والو	3	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1157	تبغي تلعب معايا ماتش دروك	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1158	هواري : واه , نلعب	5	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1160	هواري : صحا	3	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1162	هواري : صحيت , راني نقارعلك	6	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1163	@@Lاط@@Rَcهِد @@Lاط@@Oر اللهجة الوهرانية @@Lاط@@دَِلecتe @@Lاط@@ْرَنَِس @@Lاط@@آ @@Lاط@@P1 ج 1 - @@Lاط@@ىُْطُبe	12	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1164	كيما كنت وعدتكم قتلكم بلي غادي نهدر لكم على اللهجة الوهرانية عندك شوالا بروبلام لقيت سي با بوسيبل باسكو لوكان نقعد نهدر 6 سنين و غادي منحبسش و علابالي بلي غاشي ما يبغوش الفيديو اللي يكونوا طوال عليها غادي نسايي باش نختاصر قدر المستطاع . غادي ندخل ديراكت باش منطولش عليكم . علاه بغيت نهدر هدرة تع وهران , الوهرانية باسكو ليقلكم تعرفوا هدرة تع وهرانية حقانية دروك ما راهيش كاينة , راهي قليلة باسكو مع دخول بزاف تع الناس سي نورمال ما فيها والو عادي دخلوا معاهم لهجات و لغات تاعهم و طغاو شوية على الهدرة تع وهارنة تع الحقانية اللي كانت بكري كيما بكري كي تدخل للحانوت ما تلقاش وحدة شيرة تدخل عنده تقوله اعطيني لجافيل تقوله اعطيني ليخية حنا واحد بكري مين كان يلبس شدة تكون شابة كيما يقولو بتزيرية لابس حطة . حنا نقولو راني ضارب فيها تراخية واحد مين يبغي يطيح واحد ميقولهش غادي ندريلك كروش بي لا يقوله غادي نضربك نغاشيك .	158	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1165	حنا واحد طويل نعيطوله لارقو و طويلة لارقة و بوردو دونك هدرة كانت بزاف فيها الامور تع سبنيول هادي هي هدرة حقانية اللي كانت في وهران نتفاهموا زين زين باسكو علاه في وهران سي تاديغ في لالجيري كي كانت جزاير تحت حماية تع الدولة عتمانية في القرون الوسطى وهران كانت مستعمرتها اسبانيا سيتي ايسبانيول ما عندك ما تهدر .	59	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1166	و هاد تواجد تع سبانيول اللي كانو في وهران فورت بوبيلاسيون في ليجو اوربيان .	15	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1167	و ممبعد كي خرجو ليزيزبانيول الاتراكا دخلوا وحد غير 40 عام هدا ماكان الباي محمد الكبير يسموه الباي لكحل منبعد ولاو يعيطوله الكبير . حتى 1831 كي دخلو لفرونسي و 1834 داروا ستاتستيك في لافيل دورون شعال كان ساكنها الناس يافي 5000 دابيتون هادا ماكان باسكو اهالي بقوة تاعهم خرجوا لمعسكر باش يلتاحقوا بجيش تع الأمير عبد القادر و خايفين من ليسوغتي تع قور .	65	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1168	يافي قور بزاف فوهران نجم نعطيك بقاع كاتيقوري شعال كانو . باغيقزومبل ف 1834 كانت 5000 دابيتون .1042 أوروبيان و 3958 أونتر عرب و قبايل و ليهود ليزوروبيان كانو ديباغتي , 340 فرونسي , 316 ايطاليان ,	37	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1169	266 اسبانيول , 69 أونقلي , 35 ألمون , 16 برتوقي و هاد الأجناس اللي كانوا صارت وهران عندها ولى عندها سكو اونابل باتوا سيتاديغ ولى عندها وحد لهجة سبيسيال باغلي لوكال كانوا يحكوه .	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1170	و من قاع هادوا الأجناس يافي كل وحدين عندهم كلام ناعه يقولوه و غير سبانيولية اللي كانت بزاف كتر من 60 % طاغية على لهجة تع وهارنة يافي برسيانو و كاستيانو باش تعرف هادي كانت كيما هاك في وهران .	40	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1171	و زيد كاين باش نحكي لكم عللى هدرة تع كي وهارنة كي كانو يهدروا , في لهجة تع وهارنة .	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1172	تلقى اسبانيول بوكو بليس , تلقى فرونسي , تلقى أونقلي , تلقى ألمون . تلقى برتيقاي , تلقاهم قاع .	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1173	باغي نحكي لكم على ليتارم اللي اون أونقلي اللي كاينين فوهرانية باسكو كون نحكوا على لي تارم اسبانيول ما غاديش نحبس .	22	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1174	لوكان نحكيلكم عللى فرونسي ما غاديش نحبس عندك شوالا غادي نحكيلكم على أونقلي باسكو يا بوكو دو جوون معلبالهمش باللي في الهدرة تع وهارنة يا بوكو أونقلي و غادي نعطيكم دروك باش منطولش توجوغ .	35	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1175	غادي نعطيكم أمتلة , ديزيقزومبل على هدرة تع أونقلي اللي كاينة في وهران .	14	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1176	كاين وحد دوزيام فاكتور ميليقش ننسوه , علابالك وهران , جزاير دخلوها الأتراك فمواياناج و منبعد دخلوها ليفغونسي فان .	20	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1177	وهران لا , ألي ديفيرونت , وهران دخلوها ليزيزبانيول وحد 40 عام اتراكا , 133 كوم توت لالجيري ليفغونسي و دخلوها ليزامريكان في 1942 , 10 نوفمبر و ديجا في وهران , يا بوكو وقع موتى بزاف من ليزامريكان .	40	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
S6	MADOran_Sentences.tsv:Sentno=1178	على بيها كاين مقبرة تع ماريكان . مقبرة مقبرة كيما تشوفها في فيلمات , هداك قازون , لاكروا خارجة و هاد مقيرة كاينة لحد الان فيها دي سونتان موغ .	30	CC-BY-NC-3.0-MADORAN	available			Exact source inventory only; semantic, translation, GPT, and native review pending.
