"source_uid"	"source_id"	"source_locator"	"sentno"	"arabic_original"	"word_count"	"source_file"	"license_id"	"source_status"	"darija_provenance"	"enrichment_state"
"madoran-s6-sentno-1174"	"S6"	"MADOran_Sentences.tsv#Sentno=1174"	"1174"	"لوكان نحكيلكم عللى فرونسي ما غاديش نحبس عندك شوالا غادي نحكيلكم على أونقلي باسكو يا بوكو دو جوون معلبالهمش باللي في الهدرة تع وهارنة يا بوكو أونقلي و غادي نعطيكم دروك باش منطولش توجوغ ."	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1175"	"S6"	"MADOran_Sentences.tsv#Sentno=1175"	"1175"	"غادي نعطيكم أمتلة , ديزيقزومبل على هدرة تع أونقلي اللي كاينة في وهران ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1176"	"S6"	"MADOran_Sentences.tsv#Sentno=1176"	"1176"	"كاين وحد دوزيام فاكتور ميليقش ننسوه , علابالك وهران , جزاير دخلوها الأتراك فمواياناج و منبعد دخلوها ليفغونسي فان ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1177"	"S6"	"MADOran_Sentences.tsv#Sentno=1177"	"1177"	"وهران لا , ألي ديفيرونت , وهران دخلوها ليزيزبانيول وحد 40 عام اتراكا , 133 كوم توت لالجيري ليفغونسي و دخلوها ليزامريكان في 1942 , 10 نوفمبر و ديجا في وهران , يا بوكو وقع موتى بزاف من ليزامريكان ."	"40"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1178"	"S6"	"MADOran_Sentences.tsv#Sentno=1178"	"1178"	"على بيها كاين مقبرة تع ماريكان . مقبرة مقبرة كيما تشوفها في فيلمات , هداك قازون , لاكروا خارجة و هاد مقيرة كاينة لحد الان فيها دي سونتان موغ ."	"30"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1179"	"S6"	"MADOran_Sentences.tsv#Sentno=1179"	"1179"	"راهي مور ستاسيون تع كيران تع بتي لاك . و هادي ايستواغ كبيرة تع ليزامريكان مين دخلو لوهران كاش نهار نحكيها لكم ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1180"	"S6"	"MADOran_Sentences.tsv#Sentno=1180"	"1180"	"هادو ليزونقلي اللي كانوا بكري وقت 1808 كانوا 69 أونقلي في وهران و دخلوا كلام تاعهم هداك لو باتوا اوراني ."	"21"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1181"	"S6"	"MADOran_Sentences.tsv#Sentno=1181"	"1181"	"ديك لهجة وهرانية اللي كانت تنهدر ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1182"	"S6"	"MADOran_Sentences.tsv#Sentno=1182"	"1182"	"زيد ليزامريكان مين دخلو في 1942 لوهران , كانو يحنوا في لابوبيلاسيون ألجيريان باسكو ليزامريكان كانو يكرهو ليفغونسي علاه ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1183"	"S6"	"MADOran_Sentences.tsv#Sentno=1183"	"1183"	"دخول تع مريكان في هادي مانيش باغي نحكيها . بصح ليق نحكيها , دخول تع مريكان مين دخلوا وهران دخلوا غير وهران في لالجيري غير وهران و دخلو لألجي سي با باغاي . ليفرونسي اللي كانوا عايشين في ألجي . كانوا تابعين لغيزيستونس , جماعة ديغول باغكونتر ليفرونسي اللي كانو في وهران في ليزاني 40 كانو جماعة فيشي اللي كانوا سي دي كولابوغاتور تابعين لماري شال بيتان علابيها ليزامريكان مين دخلوا وهران وقعت قروند باتاي ايغان ."	"77"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1184"	"S6"	"MADOran_Sentences.tsv#Sentno=1184"	"1184"	"30 كاتريام بريزيدون تع ليزيتازيني , ايزان هاور , ولده دخل لوهران , دخلها عوم على مداغ و كاش نهار نقولكم علاه دخلها عوم ."	"25"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1185"	"S6"	"MADOran_Sentences.tsv#Sentno=1185"	"1185"	"غادي نعطيكم وحد أمتلة على ليمو أونقلي اللي كاينين في وهران . غادي نحكوا غير على أونقلي ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1186"	"S6"	"MADOran_Sentences.tsv#Sentno=1186"	"1186"	"كي تروح للشرق جزايري صغار ليزوفون يعطولهم الدر . في لاريجيون تع سونتر ألجي و سي أوفيغون يعيطولهم دراري . وفي لواست معسكر و أوفيغون يعيطولهم غراوين ."	"28"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1187"	"S6"	"MADOran_Sentences.tsv#Sentno=1187"	"1187"	"هنا في وهران يعيطولهم بزوز علاه نعيطولهم بزوز سي أونقلي . دو بويز سي ليقاسون ولات يعيطو بزوز وين ما يشوفوا هاكا شاشرا صغار يقولو لهم بزوز ولات بزوز و مفرد تاعها ولات بز ."	"35"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1188"	"S6"	"MADOran_Sentences.tsv#Sentno=1188"	"1188"	"متال وخداخور , لاسريرور باش تبلع الباب , اللي يبلعوا بيها الباب ألجيري براسك قاع يقولوها قفل ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1189"	"S6"	"MADOran_Sentences.tsv#Sentno=1189"	"1189"	"احنا في وهران منقولوش قفل , نقولو زكروم و أنا نقولك من وين جات هاد الكلمة سيتان مو أونقلي معناه كلوزروم , بلع شومبرا اون أونقلي تاوعنا غير سمعوا كلوز روم أيا هاداك قفل ولاو يعطولها زكروم ."	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1190"	"S6"	"MADOran_Sentences.tsv#Sentno=1190"	"1190"	"نعطيكم متال وخداخور , كاين وحدة كلمة , كاين وحدين بلا ما علابالهم مساكين يسموا عكلي , هاد عكلي مين جات ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1191"	"S6"	"MADOran_Sentences.tsv#Sentno=1191"	"1191"	"في لواست يسموا كتر ."	"5"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1192"	"S6"	"MADOran_Sentences.tsv#Sentno=1192"	"1192"	"عكلي سيتان مو أنقلي اللي هو يوقلي كيما دو قود اند دو باد أند يوقللي معناتها كي يكون ميشون يقولوله يوقلي تاوعنا مساكين نقلوها يوقلي راحت للعكلي حتى ولاو يسموا ولادهم عكلي ."	"33"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1193"	"S6"	"MADOran_Sentences.tsv#Sentno=1193"	"1193"	"هادوا صوالج ليق تعرفهم ليقلك تقرى . راك حاسب ساهلة ولد بلاد ."	"13"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1194"	"S6"	"MADOran_Sentences.tsv#Sentno=1194"	"1194"	"غادي نعطيكم دروك متال شباب على تارم أونقلي مستعمل بزاف في منطقة تع لواست ."	"15"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1195"	"S6"	"MADOran_Sentences.tsv#Sentno=1195"	"1195"	"واحد مين يكون عنده كارو . يجرها حمار . هداك مول الكارو مين يبغي باش حمار تاعه يتمشي يقوله أريي مان ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1196"	"S6"	"MADOran_Sentences.tsv#Sentno=1196"	"1196"	"في عوام تع 40 مين كانوا هنا ليزاميركان كي دخلوا لوهران كانوا يخرجوا ما يقعدوش غير في البركي الحي تع وهران اللي هو باركينق عند وين كانوا حاطين ماتيريال تاعهم ."	"31"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1197"	"S6"	"MADOran_Sentences.tsv#Sentno=1197"	"1197"	"كانوا يدوروا بليجيب و لواطا كبار و كانو يروحوا لي كارتيي تع العرب يدوروا فيهم , يروحوا الحمري , مدينة الجديدة , يروحوا للدرب , سيدي هواري قلب وهران علابالك هادوا لي كارتيي , جينرالمون طرقان تاعهم ضيقين ."	"39"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1198"	"S6"	"MADOran_Sentences.tsv#Sentno=1198"	"1198"	"و العرب مساكيين كانوا الله غالب كانوا عندهم غير كوارا ."	"11"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1199"	"S6"	"MADOran_Sentences.tsv#Sentno=1199"	"1199"	"شريطة بحمار يحمل خضرا , يبيع فيها , يديروا فيها كلشي و فالطرقان ضيقين كانوا مين يكونوا كوارا بزاف يبلعوا طريق و كانوا ليزاميركان كي يجوا فايتيين بليجيب و ليكاميون تاعهم . كانوا كي يدخلوا في طريق يلقوا قدامهم كاين كوارا مبلعين طريق . هوما كانوا يبانيكوا , يخافوا باسكو علاه راهم في تريتوار ايمبوا أوستيل , باسكو راهم في جهة العرب يخافوا كاش ما يضربوهم كاش ما يقايسوهم . كانوا يبانيكو , يخوفوا . ألوغ شا والاو يقولوا لهادوك صحاب كوارا و هوما يهدروا لونقلي كانوا يقولولهم هاريوب ارييوب مان معنتها ديبيشي فو , خفوا . تاوعنا ولاو يسمعوا غير اريي اريي اب ما . ولاو يقولو للعود اريي ماه باش يحلوا طريق . بمطول حتى ولات هادي من كلمة أونقلي أريي أب معنتها خفوا ولات هي أرا تع كوارا ولاو يقولوا أرا شا غادي نقولك خاطيني هادا طناز يبغي يقصر بزاف ."	"144"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1200"	"S6"	"MADOran_Sentences.tsv#Sentno=1200"	"1200"	"زيد غادي نقولكم وحد حاجة قليل اللي يعرفها . دوك تفهم علاه قليلة ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1201"	"S6"	"MADOran_Sentences.tsv#Sentno=1201"	"1201"	"كاينة في وهران وحد برسوناج كان عايش بكري في ليزاني 30 و 40 سموه هراندوا ."	"16"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1202"	"S6"	"MADOran_Sentences.tsv#Sentno=1202"	"1202"	"هادا هارندوا الله يرحمه و يوسع عليه . هادا وهراني كان عايش في وهران . كان عنده صاحبه يسموه بن يمينة ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1203"	"S6"	"MADOran_Sentences.tsv#Sentno=1203"	"1203"	"يضرب قمبري و كانوا يدوروا في لسواق . كانو مساكين كسوتهم مقطعة . جايين براقدة بهدرة تاعنا نقولوا كافي ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1204"	"S6"	"MADOran_Sentences.tsv#Sentno=1204"	"1204"	"كانوا يظلوا يطلبوا في المدينة الجديدة , يظلوا يغنوا تع زوج حويتات من المرشي جايبتهم , شوية ما غاسلتهم , فوق مقلة بالزيت قاليتهم . هاد الأغنية يعرفوها ولاد البلاد . كون نجي نحكيلكم عليها ما غاديش نحبس تاني ."	"40"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1205"	"S6"	"MADOran_Sentences.tsv#Sentno=1205"	"1205"	"أنا المشكلة علاه سموه و لا مين جات كلمة هارندوا , ما معنى هارندوا . بزاف يسقسي شوالا هارندوا ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1206"	"S6"	"MADOran_Sentences.tsv#Sentno=1206"	"1206"	"أنا غادي نقول لخويا شوالا هادي ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1207"	"S6"	"MADOran_Sentences.tsv#Sentno=1207"	"1207"	"هارندوا تنقسم الى عدة كلمات . أولا , باش تفهم . بكري مين كانت كاينة في بروميار قير مونديال 14 - 18"	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1208"	"S6"	"MADOran_Sentences.tsv#Sentno=1208"	"1208"	"و منبعد جات دوزيام قير مونديال 39 - 45 , كانوا لفرونسي بن كلبون كانوا يحقرو أهالي , كانوا يريكريتو و يدخلوا ولاد شعب , مسكين , المستعمر دراع , يدخلوهم باش يحاربوا معاهم في قيرات في حرب العالمية لولى ."	"41"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1209"	"S6"	"MADOran_Sentences.tsv#Sentno=1209"	"1209"	"و كانوا لعرب يخزنوا ولادهم عليها تلقى بزاف اللي زايدين في ديك لابريود تلقاه في ليفري دو فامي مسكين دايريناه بريزيمي 1940 باسكو كانوا وحدين ساكنين في بلايص اللي ما فيهمش لاميري ما يسجلوش ولادهم . بصح كاين بوكو بليس في مدينة كبيرة وهران و لا معسكر و لا تلمسان تلقاه بريزيمي . تعرف علاه ."	"56"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1210"	"S6"	"MADOran_Sentences.tsv#Sentno=1210"	"1210"	"باسكو والديه ما يروحوش يمركوه . ما يماركوهش باش يبقى اينيوري باغ أوتريتي فرونساز باش ما يدولاهش ولده ."	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1211"	"S6"	"MADOran_Sentences.tsv#Sentno=1211"	"1211"	"كانوا يدخلوهم عندهم باش يروحوا يديروا بيهم قيرا في أوروب . باش دخلهم للعسكر ليقلك ديرله فترة تع سسمانة و لا شهر و لا 6 أشهر تعلمه أمور العسكر كيما لوغدسيري و واحد انتين . ليق تعلمهم له"	"38"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1212"	"S6"	"MADOran_Sentences.tsv#Sentno=1212"	"1212"	"كانوا يجيبوا وحدين مساكين من البادية عايش فدوار صغير في غابة ما يعرف والو , عنده شوية غنم يصرح ما يعرف والو ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1213"	"S6"	"MADOran_Sentences.tsv#Sentno=1213"	"1213"	"يجوا لفرونسي يدوه دراع و يدخلوه و كانوا جايبين لهم واحد بياع , واحد خردة , ما يسواش , دلاق تع فرونسا مانيش باغي نقول كلمة وخدوخرا , يعرفوهم بلي ما يعرفوش يهدروا فرونسي يجيبوه يقولوله نتا دربهم هادوا بن عمك نتا تعرف تهدر معاهم . هو تالمون كلب باسكو ديجا جايح , لاش . شا كان يدير كان يطنز عليهم . كان كي يدخلهم للكزيرنة , كي يدربهم كان يقولهم . اسمحولي على عبارة باسكو صرات . هو هادا كلب , أهالي مساكين , قلاليل باسكو كلاش راه فوق راسه . كان يعاملهم كي حمير . مين كان يقولهم افونسي , زعما تمشى كي يعلمهم لوغدسيري يعده كي حمارهارر زعما نتا دابة . منبعد كي يتمشى يقوله , 1 , 2 هارر هي هارندوا . منبعد علاه ولاو تاوعنا يقصروا بها على الناس باسكو تبان ماشي غاية ماشي قافز كون جيت قافز كون راك هربت لهم . كانوا كي يشوفوا واحد كافي فايت للمدينة . كانوا يقولوا هادا مسكين غير هارندوا زعما هادا من جماعة هارر 1 , 2 . هادي بغيت نعرفكم شا هادي كلمة و أعطيتكم هاد ليزيقزومبل ."	"182"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1214"	"S6"	"MADOran_Sentences.tsv#Sentno=1214"	"1214"	"باش تعرفوا بخيزونس تع ليزاميركان و عندها ايستوار كبيرة و أنا تعرف علاه درتها . اللي غايدتني ماشي قضية تع اللهجة الوهرانية بدات تروح ماشي على هادي كترة . بصح كترة على جال و الله العظيم اللي تغيد فتاريخ يوقع كدب بزاف و كاين وحدين حكاو على وهران بوحد لافاسون و الله الا تعيف . وهران فيل كبيرة , قروفيل يا جماعة . احكوا عليها بطريقة تكون شابة . بركونا من تخاريف تع بكري اللي تكتبوها في ليفريات و تشوفوها في تليفزيونات و بروبلام هو ناس تأمن , راهي حاسبة كيما يقولوا ألوغ سي فو , كدب فلكدب ."	"99"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1215"	"S6"	"MADOran_Sentences.tsv#Sentno=1215"	"1215"	"أنا كون باغي نحكي على وهران نحكي عليها بفاسون شابة خويا . وهران ترازيام مويوغ بالكون أوموند ."	"18"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1216"	"S6"	"MADOran_Sentences.tsv#Sentno=1216"	"1216"	"فرودومير ."	"2"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1217"	"S6"	"MADOran_Sentences.tsv#Sentno=1217"	"1217"	"وهران باغمي بورميير فيل اللي عرفوا شوالا أرشيتاكتير عتمانية . و هي بورميير فيل الي كانت فيها وزين باستوس المعروف . وهران حية كبيرة ز كي تبغي تحكي , احكي فري ."	"32"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1218"	"S6"	"MADOran_Sentences.tsv#Sentno=1218"	"1218"	"مام كي نسمع على هاديك ليستواغ تع كرانتيكا , هي الخرطي فالخرطي . حكاية فوتها ماشي قاع كيما هاك ."	"20"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1219"	"S6"	"MADOran_Sentences.tsv#Sentno=1219"	"1219"	"ما تحكيها غاية غاية . سبنيول كانوا محاصرينهم العرب في سانتا كروز ملقاوش ماكلة لقاو الحمص ."	"17"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1220"	"S6"	"MADOran_Sentences.tsv#Sentno=1220"	"1220"	"هاديك فوتها . سبنيول ماكنوش محاصرين في وهران . كي دخلوا سبنيول استعمروها عندك شوالا ما نجموش يزيدوا يستعمروا مدن وخدوخرا ما نجموش يقدموا هادا حصار . قعدوا 3 قرون و نتا محاصره و زيد يا سيدي راك محاصره . في ديك لابريود كان أسطول العتماني كان من أقوى أساطيل في العالم . دروك نتا في لأرض راك تقول راك محاصره و عندك أكبر أسطول تع دولة العتمانية . علاه محررتوش وهران ."	"73"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1221"	"S6"	"MADOran_Sentences.tsv#Sentno=1221"	"1221"	"بوغ تو ديغ بالي ايستواغ ماشي كيما راهم حاكيينها لكم . ايتواغ بزاف ناس تكدب و تألف و ماشي هديك هي الحقيقة ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1222"	"S6"	"MADOran_Sentences.tsv#Sentno=1222"	"1222"	"وهران كاين هدرة كبيرة و كاين هدرة بزاف و شابة اللي كي تحكي عليها تحس بلي راك تحكي على حضارة و فيل كبيرة ما ركش تحكي على دوار و سي مالوغوا . و كي راني نقول هاك ما راني قاصد والو . راني قاصد بلي قاع اللي ساكن في وهران , وهراني و يستاهل باش يسكن في وهران و ما عندناش براني . و مرحبا بتولموند و مرحبا بلي جانا و جاب معاه و مام ما جابش معاه يابا دو بروبلام . فيف أورون و اسمحولي أنا ما غاديش نهدر هدرة اللي ماكنش . أنا نهدر لك شا صرا , مانيش نقولك غاية و لا ماشي غاية بكري غاية و لا ماشي غاية . و أنا نقولك شا كان كاين و أنت الله يسهل عليك ."	"126"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1223"	"S6"	"MADOran_Sentences.tsv#Sentno=1223"	"1223"	"خطرة جاية غادي نحكيلكم على كلام فرونسي غادي تهبل بالضحك ."	"11"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1224"	"S6"	"MADOran_Sentences.tsv#Sentno=1224"	"1224"	"ما تداصرنيش مانيش قدك . الدصارة توصل للخسارة ."	"9"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1225"	"S6"	"MADOran_Sentences.tsv#Sentno=1225"	"1225"	"محمد ديقوردي ما تخافش عليه خليه وحده يسلك راسه ."	"10"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1226"	"S6"	"MADOran_Sentences.tsv#Sentno=1226"	"1226"	"تجميع فديوهات المضحكة ل @@Lاط@@تِكتْك @@Lاط@@كَمeل @@Lاط@@فِت @@Lاط@@دز @@Lاط@@ةَرت 2 - @@Lاط@@ىُْطُبe"	"12"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1227"	"S6"	"MADOran_Sentences.tsv#Sentno=1227"	"1227"	"و أنا هادا زهر عندي أنا , ناس يخونوها المافيا الله الله و أنا طحت فيك نتا . تخوف خويا شوالا هادا ."	"23"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1228"	"S6"	"MADOran_Sentences.tsv#Sentno=1228"	"1228"	"شوالا جيب خدمي عابدين . خدمي شا باغي دير بيه خويا . دوك تشوفي شا باغي ندير بيه ."	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1229"	"S6"	"MADOran_Sentences.tsv#Sentno=1229"	"1229"	"يا منزعقوش ما تعرفش زعاقة . صحا خويا أنا علاه خونتوني . باش نطلبوا دراهم عليك . اه صحا هادا ماكان ."	"22"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1230"	"S6"	"MADOran_Sentences.tsv#Sentno=1230"	"1230"	"نتا خويا و نقولك غير قطع لياس , سيغتوا ادا عيطت لبابا راه يبني ألف ما تشوفهاش منه ."	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1231"	"S6"	"MADOran_Sentences.tsv#Sentno=1231"	"1231"	"و ختي شهيناز بالك أنا ما فالحة في والو لا طياب لا تسياق . هاداك نهار ما لقاتني نسيق دار بسربيتا تع الوجه كلاتني تعرف . شا نزيدك ناكل بزاف , نضرب غير ميمة , نهرس شا نقولك ."	"39"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1232"	"S6"	"MADOran_Sentences.tsv#Sentno=1232"	"1232"	"راكم دايرين فطور . راكي حاسبة روحك في ريستورون . يا هاو تخونوا عباد ربي في وقت فطور ."	"19"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1233"	"S6"	"MADOran_Sentences.tsv#Sentno=1233"	"1233"	"صحا اعطوني شوية خبز بطوماطيس خيما نموتلكم هنا . صحا خويا أنا مسلسل تاعي يبدا على 2 مداري نتفرجه و نقيل , معندكمش ديمو هنا . لا مكانش . صحا اعطيني تليفونك نكونيكتي شوية حمبوك ."	"36"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1234"	"S6"	"MADOran_Sentences.tsv#Sentno=1234"	"1234"	"تسما أنا خاونك نكدلك تليفون تكونيكتي ."	"7"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1235"	"S6"	"MADOran_Sentences.tsv#Sentno=1235"	"1235"	"يا شا عندي حق ندير . جبتوني تكتلوني بالقنطة , دارنا و لا نتوما . صحا خويا تالية و الله . شا خصك تاني باغي تهبلينا ."	"27"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1236"	"S6"	"MADOran_Sentences.tsv#Sentno=1236"	"1236"	"ما تقدوش تخونوا صحبتي تجي ترافقني شوية حمبوك و الله ما ننسالك خيرك ."	"14"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
"madoran-s6-sentno-1237"	"S6"	"MADOran_Sentences.tsv#Sentno=1237"	"1237"	"اي وين راكي رايحة نتيا كل يوم تخرجي مشعطة , أرواحي طلي عليا شوفي فيا . ماشي مرايا أنا . ديري أوموان شوية حمير راه قدامك . باغي ديري فيا هدرة يقولوا ما عندهاش مرايا فلدار ."	"37"	"MADOran_Sentences.tsv"	"CC-BY-NC-3.0-MADORAN"	"canonical"	"source_exact"	"not_started"
