"id"	"cefr"	"topic"	"arabic"	"source_form"	"latin"	"ko"	"en"	"kind"	"marker_type"	"oran_marker"	"evidence"	"status"	"source_id"	"source_locator"	"note"
"OD-0862"	"A2"	"verbs"	"نريح"	"نريح"	"nry7"	"나는 쉰다"	"I relax"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15129; sentence 705"	"미완료형; 형태 태그상 주어=나"
"OD-0863"	"A2"	"verbs"	"يجيب"	"يجيب"	"yjyb"	"그는 가져온다/데려온다"	"he brings / gets"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15998; sentence 743"	"미완료형; 형태 태그상 주어=그"
"OD-0864"	"A2"	"people"	"صحبتي"	"صحبتي"	"s7bty"	"내 여자 친구"	"my female friend"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16173; sentence 756"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0865"	"A2"	"verbs"	"يزقي"	"يزقي"	"yz9y"	"그는 소리친다"	"he shouts"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16197; sentence 757"	"미완료형; 형태 태그상 주어=그"
"OD-0866"	"A2"	"verbs"	"لقاو"	"لقاو"	"l9aw"	"그들은 찾았다"	"they found"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16897; sentence 784"	"완료형; 형태 태그상 주어=그들"
"OD-0867"	"A2"	"abstract"	"قلبك"	"قلبك"	"9lbk"	"네 마음/심장"	"your heart"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17376; sentence 802"	"소유·전치사 결합 접사=2인칭"
"OD-0868"	"A2"	"general"	"ولده"	"ولده"	"wldh"	"그의 아이/아들"	"his child / son"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17816; sentence 822"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0869"	"A2"	"verbs"	"تفهم"	"تفهم"	"tfhm"	"너(남성 단수)는 이해한다"	"you (m.sg.) understand"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18017; sentence 831"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0870"	"A2"	"verbs"	"تبلع"	"تبلع"	"tbl3"	"너(남성 단수)는 삼킨다"	"you (m.sg.) swallow"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19049; sentence 877"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0871"	"A2"	"verbs"	"نهود"	"نهود"	"nhwd"	"나는 일어난다"	"I get up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19629; sentence 898"	"미완료형; 형태 태그상 주어=나"
"OD-0872"	"A2"	"verbs"	"يعني"	"يعني"	"y3ny"	"그것은 ~을 뜻한다"	"it means"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21159; sentence 973"	"미완료형; 주어=그것/그(3인칭 남성 단수)"
"OD-0873"	"A2"	"verbs"	"تصيد"	"تصيد"	"tsyd"	"너(남성 단수)는 사냥한다"	"you (m.sg.) hunt"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21362; sentence 982"	"미완료형; 형태 태그상 주어=너(남성 단수)"
"OD-0874"	"A2"	"verbs"	"يحلم"	"يحلم"	"y7lm"	"그는 꿈꾼다"	"he dreams"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21417; sentence 983"	"미완료형; 형태 태그상 주어=그"
"OD-0875"	"A2"	"general"	"رواحنا"	"رواحنا"	"rwa7na"	"ourselves"	"ourselves"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 23352; sentence 1077"	"소유·전치사 결합 접사=1인칭 복수"
"OD-0876"	"A2"	"verbs"	"نقابل"	"نقابل"	"n9abl"	"나는 만난다"	"I meet"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 24069; sentence 1102"	"미완료형; 형태 태그상 주어=나"
"OD-0877"	"A2"	"verbs"	"يخلف"	"يخلف"	"ykhlf"	"그는 보상한다/뒤를 잇는다"	"he compensates / succeeds"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 24776; sentence 1127"	"미완료형; 형태 태그상 주어=그"
"OD-0878"	"A2"	"verbs"	"يستر"	"يستر"	"ystr"	"그는 가려 준다/보호한다"	"he covers / protects"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 29178; sentence 1289"	"미완료형; 형태 태그상 주어=그"
"OD-0879"	"A2"	"people"	"صحبتك"	"صحبتك"	"s7btk"	"네 여자 친구"	"your female friend"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 29193; sentence 1290"	"소유·전치사 결합 접사=2인칭"
"OD-0880"	"A2"	"verbs"	"نحلك"	"نحلك"	"n7lk"	"나는 길을 연다/비켜 준다"	"I open / make way"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1003; sentence 51"	"미완료형; 형태 태그상 주어=나"
"OD-0881"	"A2"	"verbs"	"نطرطق"	"نطرطق"	"ntrt9"	"나는 터진다"	"I burst"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2668; sentence 145"	"미완료형; 형태 태그상 주어=나"
"OD-0882"	"A2"	"verbs"	"نسقسي"	"نسقسي"	"ns9sy"	"나는 묻는다/문의한다"	"I ask / inquire"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2822; sentence 152"	"미완료형; 형태 태그상 주어=나"
"OD-0883"	"A2"	"verbs"	"يقلع"	"يقلع"	"y9l3"	"그는 출발한다/벗는다"	"he sets off / takes off"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4529; sentence 243"	"미완료형; 형태 태그상 주어=그"
"OD-0884"	"A2"	"abstract"	"بمشروع"	"بمشروع"	"bmchrw3"	"project"	"project"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5430; sentence 279"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0885"	"A2"	"verbs"	"يقصر"	"يقصر"	"y9sr"	"그는 농담한다"	"he jokes"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6559; sentence 338"	"미완료형; 형태 태그상 주어=그"
"OD-0886"	"A2"	"verbs"	"نجري"	"نجري"	"njry"	"나는 달린다"	"I run"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9096; sentence 422"	"미완료형; 형태 태그상 주어=나"
"OD-0887"	"A2"	"verbs"	"نحكم"	"نحكم"	"n7km"	"나는 잡는다/통제한다"	"I hold / control"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9127; sentence 424"	"미완료형; 형태 태그상 주어=나"
"OD-0888"	"A2"	"verbs"	"بكينا"	"بكينا"	"bkyna"	"우리는 울었다"	"we cried"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10856; sentence 549"	"완료형; 형태 태그상 주어=우리"
"OD-0889"	"A2"	"general"	"بلادي"	"بلادي"	"blady"	"내 나라"	"my country"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12008; sentence 596"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0890"	"A2"	"verbs"	"تتزعبل"	"تتزعبل"	"ttz3bl"	"그녀는 비틀거린다"	"she falters / staggers"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12428; sentence 612"	"미완료형; 형태 태그상 주어=그녀"
"OD-0891"	"A2"	"verbs"	"نخلي"	"نخلي"	"nkhly"	"나는 ~하게 둔다"	"I let / leave"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16121; sentence 754"	"미완료형; 형태 태그상 주어=나"
"OD-0892"	"A2"	"verbs"	"نسيتي"	"نسيتي"	"nsyty"	"너(여성 단수)는 잊었다"	"you (f.sg.) forgot"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17411; sentence 804"	"완료형; 형태 태그상 주어=너(여성 단수)"
"OD-0893"	"A2"	"verbs"	"ندبر"	"ندبر"	"ndbr"	"나는 처리한다/마련한다"	"I manage / arrange"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18310; sentence 848"	"미완료형; 형태 태그상 주어=나"
"OD-0894"	"A2"	"general"	"بوالو"	"بوالو"	"bwalw"	"아무것도 없음"	"nothing"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18485; sentence 855"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0895"	"A2"	"verbs"	"نشاور"	"نشاور"	"nchawr"	"나는 상의한다"	"I consult"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21162; sentence 973"	"미완료형; 형태 태그상 주어=나"
"OD-0896"	"A2"	"verbs"	"نشعل"	"نشعل"	"nch3l"	"나는 불을 붙인다"	"I ignite / turn on"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21255; sentence 978"	"미완료형; 형태 태그상 주어=나"
"OD-0897"	"A2"	"verbs"	"تحزن"	"تحزن"	"t7zn"	"그녀는 슬퍼한다"	"she grieves / is sad"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 29448; sentence 1301"	"미완료형; 형태 태그상 주어=그녀"
"OD-0898"	"A2"	"verbs"	"رحت"	"رحت"	"r7t"	"나는 갔다"	"I went"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 368; sentence 23"	"완료형; 형태 태그상 주어=나"
"OD-0899"	"A2"	"general"	"وحدها"	"وحدها"	"w7dha"	"혼자; 오직"	"alone,only"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 207; sentence 13"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0900"	"A2"	"verbs"	"لقيت"	"لقيت"	"l9yt"	"나는/너는 찾았다"	"I/you found"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3938; sentence 218"	"완료형 -t; 1인칭 단수 또는 2인칭 단수로 문맥 중의적, 3인칭 남성 아님"
"OD-0901"	"A2"	"function"	"بيكم"	"بيكم"	"bykm"	"너희와; 너희에게"	"with you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7344; sentence 363"	"소유·전치사 결합 접사=2인칭 복수"
"OD-0902"	"A2"	"general"	"بوك"	"بوك"	"bwk"	"네 아버지"	"your father"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 10756; sentence 544"	"소유·전치사 결합 접사=2인칭"
"OD-0903"	"A2"	"verbs"	"خرجت"	"خرجت"	"khrjt"	"나는 나갔다"	"I went out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 719; sentence 39"	"완료형; 형태 태그상 주어=나"
"OD-0904"	"A2"	"verbs"	"طلع"	"طلع"	"tl3"	"그는 올라갔다"	"he went up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1915; sentence 90"	"완료형; 형태 태그상 주어=그"
"OD-0905"	"A2"	"verbs"	"تلقى"	"تلقى"	"tl9a"	"너는/그녀는 찾는다"	"you/she find(s)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9392; sentence 431"	"미완료형 t-; 2인칭 남성 단수 또는 3인칭 여성 단수로 중의적"
"OD-0906"	"A2"	"verbs"	"بلع"	"بلع"	"bl3"	"입을 다물다 (명령)"	"shut your mouth (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12993; sentence 633"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0907"	"A2"	"verbs"	"تفضل"	"تفضل"	"tfdl"	"들어오다 (명령)"	"come in (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13172; sentence 637"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0908"	"A2"	"verbs"	"ولي"	"ولي"	"wly"	"돌아오다 (명령)"	"return (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4900; sentence 258"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0909"	"A2"	"verbs"	"خص"	"خص"	"khs"	"그는 필요했다"	"he needed"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9751; sentence 459"	"완료형; 형태 태그상 주어=그"
"OD-0910"	"A2"	"function"	"بيا"	"بيا"	"bya"	"나와 함께; 나를 통해"	"with me / through me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 13759; sentence 656"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0911"	"A2"	"function"	"عندهم"	"عندهم"	"3ndhm"	"그들에게 있다; 그들이 가지고 있다"	"they have"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 15818; sentence 737"	"소유·전치사 결합 접사=3인칭 남성 복수"
"OD-0912"	"A2"	"verbs"	"اسكت"	"اسكت"	"askt"	"조용히 하다 (명령)"	"shut up (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 18068; sentence 833"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0913"	"A2"	"verbs"	"بلعي"	"بلعي"	"bl3y"	"입을 다물어 (여성 단수에게)"	"shut your mouth (imperative, f.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 19007; sentence 876"	"명령형; -i로 2인칭 여성 단수"
"OD-0914"	"A2"	"function"	"بيك"	"بيك"	"byk"	"너와 함께; 너를 통해"	"with you (sg.) / through you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 765; sentence 42"	"소유·전치사 결합 접사=2인칭"
"OD-0915"	"A2"	"verbs"	"طاح"	"طاح"	"ta7"	"그는 떨어졌다/일이 일어났다"	"he fell / it happened"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3836; sentence 213"	"완료형; 형태 태그상 주어=그"
"OD-0916"	"A2"	"function"	"تاعكم"	"تاعكم"	"ta3km"	"너희의 것"	"yours (pl.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5581; sentence 284"	"소유·전치사 결합 접사=2인칭 복수"
"OD-0917"	"A2"	"function"	"ملهيه"	"ملهيه"	"mlhyh"	"거기에서"	"from there"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6771; sentence 344"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0918"	"A2"	"general"	"غاديش"	"غاديش"	"ghadych"	"~하지 않을 것이다"	"will not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7023; sentence 352"	"ghadi + -sh 부정; 긍정 미래 “will”이 아니라 “will not”"
"OD-0919"	"A2"	"function"	"ليا"	"ليا"	"lya"	"나에게; 나를 위해"	"to, for me"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 11728; sentence 586"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0920"	"A2"	"verbs"	"تلاقيت"	"تلاقيت"	"tla9yt"	"나는 만났다"	"I met"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 112; sentence 8"	"완료형; 형태 태그상 주어=나"
"OD-0921"	"A2"	"communication"	"الهدرة"	"الهدرة"	"alhdra"	"말; 이야기"	"speech, talking"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 721; sentence 39"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0922"	"A2"	"verbs"	"فاتت"	"فاتت"	"fatt"	"그녀는 지나갔다"	"she passed / it went by"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1148; sentence 59"	"완료형; -et로 3인칭 여성 단수"
"OD-0923"	"A2"	"people"	"مرته"	"مرته"	"mrth"	"그의 아내"	"his wife"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1556; sentence 76"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0924"	"A2"	"verbs"	"لقا"	"لقا"	"l9a"	"그는 찾았다"	"he found"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1754; sentence 84"	"완료형; 형태 태그상 주어=그"
"OD-0925"	"A2"	"general"	"لهم"	"لهم"	"lhm"	"그들에게; 그들을 위해"	"to, for + them"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2326; sentence 109"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0926"	"A2"	"function"	"فليل"	"فليل"	"flyl"	"밤에"	"at night"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5159; sentence 269"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0927"	"A2"	"function"	"فيكم"	"فيكم"	"fykm"	"너희 안에"	"in you"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5733; sentence 291"	"소유·전치사 결합 접사=2인칭 복수"
"OD-0928"	"A2"	"function"	"منه"	"منه"	"mnh"	"그에게서; 그것에서"	"from him / from it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6436; sentence 334"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0929"	"A2"	"abstract"	"حياتك"	"حياتك"	"7yatk"	"네 삶"	"your life"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6999; sentence 352"	"소유·전치사 결합 접사=2인칭"
"OD-0930"	"A2"	"general"	"بيهم"	"بيهم"	"byhm"	"그들과"	"with them [masc.pl.]"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 12720; sentence 624"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0931"	"A2"	"general"	"ليام"	"ليام"	"lyam"	"그날들; 시절"	"the days / times"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 653; sentence 37"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0932"	"A2"	"verbs"	"بغا"	"بغا"	"bgha"	"그는 원했다"	"he wanted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 1888; sentence 90"	"완료형; 형태 태그상 주어=그"
"OD-0933"	"A2"	"abstract"	"حقه"	"حقه"	"79h"	"그의 권리; 그의 몫"	"his right / due"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4706; sentence 250"	"소유·전치사 결합 접사=3인칭 남성 단수"
"OD-0934"	"A2"	"people"	"عمي"	"عمي"	"3my"	"내 친삼촌"	"my paternal uncle"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4747; sentence 252"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0935"	"A2"	"function"	"مور"	"مور"	"mwr"	"뒤에; 이후에"	"after"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5654; sentence 288"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0936"	"A2"	"abstract"	"حياتي"	"حياتي"	"7yaty"	"내 삶"	"my life"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5873; sentence 309"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0937"	"A2"	"verbs"	"ناضت"	"ناضت"	"nadt"	"그녀는 일어났다/소동이 벌어졌다"	"she got up / it broke out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6750; sentence 344"	"완료형; 형태 태그상 주어=그녀"
"OD-0938"	"A2"	"verbs"	"كبرت"	"كبرت"	"kbrt"	"나는 자랐다"	"I grew up"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 6827; sentence 347"	"완료형; 형태 태그상 주어=나"
"OD-0939"	"A2"	"general"	"رانيش"	"رانيش"	"ranych"	"나는 ~이 아니다/없는 상태다"	"I am not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 14890; sentence 696"	"ra-ni-sh; 1인칭 단수 상태 부정"
"OD-0940"	"A2"	"general"	"اليوم"	"اليوم"	"alywm"	"오늘"	"today"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 16229; sentence 758"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0941"	"A2"	"abstract"	"الحال"	"الحال"	"al7al"	"상황; 상태"	"situation,condition"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 17899; sentence 826"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0942"	"A2"	"verbs"	"هات"	"هات"	"hat"	"가져오다 (명령)"	"bring / give (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 21027; sentence 968"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0943"	"A2"	"general"	"بلوطو"	"بلوطو"	"blwtw"	"자동차로"	"by car"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 180; sentence 12"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0944"	"A2"	"verbs"	"وليت"	"وليت"	"wlyt"	"나는 돌아왔다/~이 되었다"	"I came back / became"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 229; sentence 15"	"완료형; 형태 태그상 주어=나"
"OD-0945"	"A2"	"verbs"	"قبلت"	"قبلت"	"9blt"	"그녀는 받아들였다"	"she accepted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 398; sentence 24"	"완료형; 형태 태그상 주어=그녀"
"OD-0946"	"A2"	"function"	"بها"	"بها"	"bha"	"그녀와 함께; 그것으로"	"with her / with it"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 660; sentence 37"	"소유·전치사 결합 접사=3인칭 여성 단수"
"OD-0947"	"A2"	"verbs"	"بغات"	"بغات"	"bghat"	"그녀는 원했다"	"she wanted"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2404; sentence 116"	"완료형; 형태 태그상 주어=그녀"
"OD-0948"	"A2"	"verbs"	"داورو"	"داورو"	"dawrw"	"돌리다 (명령)"	"turn (imperative, pl.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 2510; sentence 125"	"명령형; 형태 태그상 주어=너희"
"OD-0949"	"A2"	"verbs"	"دبر"	"دبر"	"dbr"	"처리하다 (명령)"	"handle (imperative, m.sg.)"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3228; sentence 188"	"명령형; 형태 태그상 주어=너(남성 단수)"
"OD-0950"	"A2"	"people"	"عمك"	"عمك"	"3mk"	"네 삼촌"	"your uncle"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 3510; sentence 201"	"소유접사=2인칭 단수"
"OD-0951"	"A2"	"general"	"راهش"	"راهش"	"rahch"	"그는 ~이 아니다"	"is not"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4333; sentence 236"	"ma-/m-…-ch 부정 표면형"
"OD-0952"	"A2"	"verbs"	"عيطت"	"عيطت"	"3ytt"	"나는 전화했다/불렀다"	"I called"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 4874; sentence 258"	"완료형; 형태 태그상 주어=나"
"OD-0953"	"A2"	"verbs"	"بدات"	"بدات"	"bdat"	"그녀는 시작했다"	"she started"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5653; sentence 288"	"완료형; 형태 태그상 주어=그녀"
"OD-0954"	"A2"	"verbs"	"عرفت"	"عرفت"	"3rft"	"나는 알았다"	"I knew / found out"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 5882; sentence 311"	"완료형; 형태 태그상 주어=나"
"OD-0955"	"A2"	"general"	"وجهي"	"وجهي"	"wjhy"	"내 얼굴"	"my face"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7086; sentence 354"	"소유·전치사 결합 접사=1인칭 단수"
"OD-0956"	"A2"	"general"	"بنادم"	"بنادم"	"bnadm"	"사람; 인간"	"human kind"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 7324; sentence 362"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0957"	"A2"	"function"	"توعنا"	"توعنا"	"tw3na"	"우리의"	"our"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8368; sentence 400"	"소유·전치사 결합 접사=1인칭 복수"
"OD-0958"	"A2"	"general"	"بنيادم"	"بنيادم"	"bnyadm"	"사람; 인간"	"human kind"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 8418; sentence 401"	"MADOran 표면형; 문맥에 따라 품사·의미 범위가 달라질 수 있음"
"OD-0959"	"A2"	"general"	"فمها"	"فمها"	"fmha"	"그녀의 입"	"her mouth"	"word"	"none"	"direct corpus"	"MADORAN_DIRECT"	"attested"	"S6"	"MADOran token 9848; sentence 471"	"소유·전치사 결합 접사=3인칭 여성 단수"
